(buy(1161)) --> (buy(75)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(169)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(312)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(345)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(1161)) --> (buy(379)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(1161)) --> (buy(519)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(524)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(595)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(617)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(645)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(697)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(755)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(1161)) --> (buy(805)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(862)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(947)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(994)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(1018)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(1055)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(1150)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(1327)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(1161)) --> (buy(1367)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(1161)) --> (buy(1450)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(1461)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1161)) --> (buy(1538)), {C=0.08771929824561403, S=0.00048633401420095323}
