(buy(559)) --> (buy(23)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(222)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(326)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(393)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(559)) --> (buy(443)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(509)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(589)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(615)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(625)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(836)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(925)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(1097)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(1291)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(1396)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(559)) --> (buy(1446)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(559)) --> (buy(1523)), {C=0.09090909090909091, S=0.00048633401420095323}
