(buy(832)) --> (buy(249)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(416)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(832)) --> (buy(666)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(806)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(832)) --> (buy(855)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1069)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1099)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(832)) --> (buy(1182)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1287)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1337)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1341)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1448)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(832)) --> (buy(1477)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(832)) --> (buy(1548)), {C=0.08620689655172414, S=0.00048633401420095323}
