(buy(86)) --> (buy(69)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(164)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(397)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(413)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(529)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(539)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(545)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(596)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(702)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(819)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(855)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(856)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(939)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(1061)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(1089)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(1172)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(1211)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(1384)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(86)) --> (buy(1401)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(86)) --> (buy(1531)), {C=0.07142857142857144, S=0.00048633401420095323}
