(buy(1440)) --> (buy(75)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(348)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(391)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(1440)) --> (buy(498)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(635)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(1440)) --> (buy(823)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(993)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(1004)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(1440)) --> (buy(1097)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(1107)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(1283)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1440)) --> (buy(1558)), {C=0.09433962264150944, S=0.00048633401420095323}
