(buy(582)) --> (buy(372)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(392)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(582)) --> (buy(845)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(919)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(968)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(582)) --> (buy(981)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1166)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(582)) --> (buy(1171)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1218)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1241)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1298)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1425)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1454)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(582)) --> (buy(1524)), {C=0.09090909090909091, S=0.00048633401420095323}
