(country(USA))(buy(768)) --> (buy(92)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(313)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(768)) --> (buy(425)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(442)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(584)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(585)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(924)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(978)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(984)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(985)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(998)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(1041)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(1057)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(1377)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(1428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(768)) --> (buy(1467)), {C=0.0008153281695882593, S=0.0005836008170411438}
