(country(USA))(buy(1300)) --> (buy(131)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(341)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1300)) --> (buy(485)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(491)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1300)) --> (buy(668)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(878)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1300)) --> (buy(917)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(934)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(956)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(977)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(1106)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1300)) --> (buy(1416)), {C=0.0006794401413235494, S=0.00048633401420095323}
