(country(USA))(buy(1503)) --> (buy(28)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(139)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(600)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1503)) --> (buy(640)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(838)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(894)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(898)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(927)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(1032)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(1199)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1503)) --> (buy(1453)), {C=0.0006794401413235494, S=0.00048633401420095323}
