(country(USA))(buy(723)) --> (buy(29)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(340)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(411)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(480)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(490)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(623)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(790)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(723)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(900)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(723)) --> (buy(1179)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(723)) --> (buy(1399)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(723)) --> (buy(1465)), {C=0.0006794401413235494, S=0.00048633401420095323}
