(country(USA))(buy(1383)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(135)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(274)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(309)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(501)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(502)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(508)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(568)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1383)) --> (buy(574)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1383)) --> (buy(581)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(651)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(707)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(780)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(917)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(956)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1383)) --> (buy(967)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(968)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1050)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1129)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1163)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1166)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1217)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1254)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1264)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1400)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1410)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1461)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1383)) --> (buy(1487)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1383)) --> (buy(1539)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1383)) --> (buy(1549)), {C=0.0006794401413235494, S=0.00048633401420095323}
