(country(USA))(buy(956)) --> (buy(74)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(956)) --> (buy(158)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(163)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(956)) --> (buy(384)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(507)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(569)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(617)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(707)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(819)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(945)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1078)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1090)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1150)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1255)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1259)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(956)) --> (buy(1300)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1311)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1339)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1383)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(956)) --> (buy(1422)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(956)) --> (buy(1426)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1435)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1438)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(956)) --> (buy(1455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1472)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(956)) --> (buy(1482)), {C=0.0006794401413235494, S=0.00048633401420095323}
