(country(USA))(buy(255)) --> (buy(39)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(126)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(250)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(448)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(461)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(529)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(714)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(831)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(891)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(255)) --> (buy(1123)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(255)) --> (buy(1538)), {C=0.0006794401413235494, S=0.00048633401420095323}
