(country(USA))(buy(1365)) --> (buy(27)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(253)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(306)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(390)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(417)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1365)) --> (buy(477)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(484)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(503)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(543)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(689)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1365)) --> (buy(748)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(830)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1365)) --> (buy(866)), {C=0.0009512161978529692, S=0.0006808676198813345}
