(country(USA))(buy(938)) --> (buy(89)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(96)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(938)) --> (buy(170)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(938)) --> (buy(222)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(301)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(397)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(401)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(432)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(938)) --> (buy(456)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(493)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(503)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(545)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(562)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(605)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(938)) --> (buy(671)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(746)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(844)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(882)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(938)) --> (buy(894)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(947)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1048)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(938)) --> (buy(1138)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1171)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1367)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1387)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1400)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1487)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(938)) --> (buy(1496)), {C=0.0006794401413235494, S=0.00048633401420095323}
