(country(USA))(buy(1470)) --> (buy(7)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1470)) --> (buy(72)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(128)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1470)) --> (buy(139)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(251)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1470)) --> (buy(529)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(608)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(638)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(1012)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(1137)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(1176)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1470)) --> (buy(1204)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1470)) --> (buy(1477)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1470)) --> (buy(1553)), {C=0.0006794401413235494, S=0.00048633401420095323}
