(country(USA))(buy(42)) --> (buy(19)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(25)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(42)) --> (buy(59)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(248)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(275)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(313)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(331)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(342)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(42)) --> (buy(558)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(584)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(728)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(991)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(1240)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(1392)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(42)) --> (buy(1419)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(1446)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(42)) --> (buy(1500)), {C=0.0006794401413235494, S=0.00048633401420095323}
