(country(USA))(buy(434)) --> (buy(24)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(434)) --> (buy(76)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(85)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(434)) --> (buy(378)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(434)) --> (buy(391)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(438)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(493)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(544)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(434)) --> (buy(590)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(434)) --> (buy(604)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(627)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(638)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(690)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(854)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(1050)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(434)) --> (buy(1156)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(1363)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(1460)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(434)) --> (buy(1477)), {C=0.0006794401413235494, S=0.00048633401420095323}
