(country(USA))(buy(765)) --> (buy(7)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(39)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(146)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(482)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(519)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(765)) --> (buy(542)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(629)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(788)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(765)) --> (buy(861)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(765)) --> (buy(1301)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(1384)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(765)) --> (buy(1441)), {C=0.0008153281695882593, S=0.0005836008170411438}
