(country(USA))(buy(222)) --> (buy(62)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(505)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(559)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(595)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(665)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(726)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(222)) --> (buy(938)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(1104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(1106)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(222)) --> (buy(1427)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(222)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
