(country(USA))(buy(939)) --> (buy(57)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(86)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(90)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(103)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(107)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(108)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(147)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(247)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(357)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(939)) --> (buy(506)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(640)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(939)) --> (buy(645)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(656)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(863)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(933)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(943)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(939)) --> (buy(983)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(939)) --> (buy(1149)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(939)) --> (buy(1459)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(1466)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(1476)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(1522)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(939)) --> (buy(1543)), {C=0.0008153281695882593, S=0.0005836008170411438}
