(country(USA))(buy(1343)) --> (buy(190)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(251)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(485)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1343)) --> (buy(524)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(850)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(854)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(858)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(878)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(900)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(921)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(977)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1343)) --> (buy(1220)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(1283)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(1326)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1343)) --> (buy(1525)), {C=0.0006794401413235494, S=0.00048633401420095323}
