(country(USA))(buy(1433)) --> (buy(370)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(422)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(751)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(851)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(873)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1013)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1433)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1058)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1433)) --> (buy(1087)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1217)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1433)) --> (buy(1277)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1360)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1435)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1483)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1433)) --> (buy(1506)), {C=0.0006794401413235494, S=0.00048633401420095323}
