(country(USA))(buy(573)) --> (buy(43)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(138)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(180)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(287)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(325)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(410)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(480)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(529)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(760)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(573)) --> (buy(819)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(839)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(989)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(1089)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(573)) --> (buy(1353)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(573)) --> (buy(1366)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(573)) --> (buy(1455)), {C=0.0006794401413235494, S=0.00048633401420095323}
