(country(USA))(buy(485)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(102)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(158)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(215)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(485)) --> (buy(258)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(335)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(362)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(369)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(401)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(485)) --> (buy(420)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(441)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(518)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(529)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(535)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(485)) --> (buy(558)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(485)) --> (buy(595)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(602)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(609)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(718)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(812)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(819)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(835)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(485)) --> (buy(958)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(967)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(485)) --> (buy(1107)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(1171)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(1288)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(485)) --> (buy(1290)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(485)) --> (buy(1300)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(1343)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(485)) --> (buy(1411)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(1504)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(485)) --> (buy(1540)), {C=0.0006794401413235494, S=0.00048633401420095323}
