(country(USA))(buy(639)) --> (buy(7)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(30)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(36)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(90)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(406)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(529)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(652)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(739)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(788)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(841)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(639)) --> (buy(955)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(968)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(971)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(976)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(1142)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(1171)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(1215)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(1255)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(1350)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(639)) --> (buy(1428)), {C=0.0008153281695882593, S=0.0005836008170411438}
