(country(USA))(buy(370)) --> (buy(148)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(370)) --> (buy(399)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(414)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(590)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(603)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(370)) --> (buy(846)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(1005)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(1119)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(1350)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(1433)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(370)) --> (buy(1438)), {C=0.0006794401413235494, S=0.00048633401420095323}
