(buy(897)) --> (buy(61)), {C=0.11111111111111112, S=0.0007781344227215252}
(buy(897)) --> (buy(194)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(897)) --> (buy(254)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(321)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(337)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(381)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(487)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(897)) --> (buy(614)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(943)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(1036)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(1112)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(1334)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(897)) --> (buy(1353)), {C=0.08333333333333333, S=0.0005836008170411438}
