(buy(66)) --> (buy(43)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(132)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(226)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(349)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(422)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(477)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(486)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(542)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(66)) --> (buy(548)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(66)) --> (buy(621)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(862)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(66)) --> (buy(958)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(1021)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(1196)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(1347)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(66)) --> (buy(1363)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(1424)), {C=0.10937499999999999, S=0.0006808676198813345}
(buy(66)) --> (buy(1480)), {C=0.078125, S=0.00048633401420095323}
(buy(66)) --> (buy(1541)), {C=0.078125, S=0.00048633401420095323}
