(buy(427)) --> (buy(94)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(177)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(194)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(343)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(371)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(427)) --> (buy(377)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(427)) --> (buy(394)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(410)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(444)), {C=0.11764705882352942, S=0.0007781344227215252}
(buy(427)) --> (buy(454)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(460)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(462)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(466)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(427)) --> (buy(507)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(521)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(533)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(563)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(602)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(726)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(427)) --> (buy(770)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(776)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(903)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(905)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(427)) --> (buy(993)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(427)) --> (buy(1022)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1072)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1169)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1199)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1230)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1246)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1276)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1339)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(427)) --> (buy(1381)), {C=0.07352941176470588, S=0.00048633401420095323}
