(buy(11)) --> (buy(188)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(364)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(11)) --> (buy(404)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(415)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(421)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(433)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(477)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(11)) --> (buy(565)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(11)) --> (buy(631)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(651)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(787)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(11)) --> (buy(808)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(813)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(814)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(952)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(11)) --> (buy(1058)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(1186)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(1386)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(1469)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(11)) --> (buy(1482)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(11)) --> (buy(1523)), {C=0.06944444444444445, S=0.00048633401420095323}
