(buy(111)) --> (buy(28)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(111)) --> (buy(317)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(354)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(477)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(111)) --> (buy(611)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(943)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(993)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(1020)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(1177)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(1298)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(1413)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(111)) --> (buy(1546)), {C=0.09433962264150944, S=0.00048633401420095323}
