(buy(1336)) --> (buy(88)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(121)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(138)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(144)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(194)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(344)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(373)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(417)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(433)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(443)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(1336)) --> (buy(455)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(521)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(527)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(570)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(733)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(810)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(902)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(943)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(988)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(1170)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(1176)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(1231)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(1392)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1336)) --> (buy(1419)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1336)) --> (buy(1452)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(1336)) --> (buy(1490)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(1336)) --> (buy(1536)), {C=0.0923076923076923, S=0.0005836008170411438}
