(buy(413)) --> (buy(86)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(109)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(148)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(163)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(175)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(180)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(413)) --> (buy(196)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(210)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(211)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(265)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(330)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(336)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(356)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(390)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(419)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(432)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(455)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(496)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(413)) --> (buy(503)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(569)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(575)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(579)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(609)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(642)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(665)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(688)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(702)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(802)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(413)) --> (buy(826)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(846)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(902)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(923)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1006)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1150)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1155)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1199)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(413)) --> (buy(1201)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1235)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(1281)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(413)) --> (buy(1282)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1295)), {C=0.11764705882352942, S=0.0007781344227215252}
(buy(413)) --> (buy(1334)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1361)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1401)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(413)) --> (buy(1412)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1468)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1484)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1506)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1515)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(413)) --> (buy(1528)), {C=0.08823529411764705, S=0.0005836008170411438}
