(buy(1278)) --> (buy(65)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(143)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(1278)) --> (buy(190)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(304)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(357)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1278)) --> (buy(378)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(392)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(462)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(552)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1278)) --> (buy(556)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1278)) --> (buy(796)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(873)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(1060)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(1166)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(1228)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1278)) --> (buy(1305)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1278)) --> (buy(1466)), {C=0.0847457627118644, S=0.00048633401420095323}
