(buy(871)) --> (buy(31)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(112)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(172)), {C=0.13559322033898305, S=0.0007781344227215252}
(buy(871)) --> (buy(295)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(871)) --> (buy(408)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(568)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(794)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(821)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(838)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(916)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(960)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(871)) --> (buy(1099)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(1144)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(1254)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(871)) --> (buy(1293)), {C=0.0847457627118644, S=0.00048633401420095323}
