(buy(1443)) --> (buy(32)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(82)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(197)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(228)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1443)) --> (buy(295)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(568)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(1443)) --> (buy(588)), {C=0.10144927536231883, S=0.0006808676198813345}
(buy(1443)) --> (buy(629)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(811)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(860)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(866)), {C=0.08695652173913043, S=0.0005836008170411438}
(buy(1443)) --> (buy(877)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(883)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(1066)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(1139)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(1176)), {C=0.07246376811594203, S=0.00048633401420095323}
(buy(1443)) --> (buy(1276)), {C=0.07246376811594203, S=0.00048633401420095323}
