(buy(690)) --> (buy(47)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(153)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(690)) --> (buy(301)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(408)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(434)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(620)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(790)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(952)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(690)) --> (buy(958)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(1002)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(690)) --> (buy(1136)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(690)) --> (buy(1172)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(1249)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(1312)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(1441)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(1455)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(690)) --> (buy(1495)), {C=0.08771929824561403, S=0.00048633401420095323}
