(buy(258)) --> (buy(48)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(135)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(148)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(152)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(391)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(418)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(447)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(485)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(644)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(797)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(891)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(894)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(907)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(921)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(1266)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(1327)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(1350)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(258)) --> (buy(1554)), {C=0.0847457627118644, S=0.00048633401420095323}
