(buy(501)) --> (buy(18)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(501)) --> (buy(41)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(501)) --> (buy(211)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(235)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(267)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(312)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(344)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(445)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(447)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(455)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(465)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(480)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(501)) --> (buy(505)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(501)) --> (buy(542)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(501)) --> (buy(551)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(568)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(608)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(627)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(728)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(834)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(930)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(934)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(970)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(988)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(501)) --> (buy(1044)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(501)) --> (buy(1074)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(1123)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(1177)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(501)) --> (buy(1204)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(1383)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(1431)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(501)) --> (buy(1476)), {C=0.0746268656716418, S=0.00048633401420095323}
