(buy(1059)) --> (buy(6)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(376)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(393)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1059)) --> (buy(400)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(415)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(416)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1059)) --> (buy(436)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(472)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(516)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1059)) --> (buy(522)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(525)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(614)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(617)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(948)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(1020)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1059)) --> (buy(1058)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(1362)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1059)) --> (buy(1448)), {C=0.08333333333333334, S=0.00048633401420095323}
