(buy(1291)) --> (buy(43)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(57)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1291)) --> (buy(148)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(162)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1291)) --> (buy(249)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(272)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1291)) --> (buy(309)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1291)) --> (buy(342)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(400)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(428)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(559)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(581)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1291)) --> (buy(597)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(615)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(718)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1291)) --> (buy(731)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(915)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(1057)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(1151)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(1357)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(1364)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(1441)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1291)) --> (buy(1447)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1291)) --> (buy(1530)), {C=0.08064516129032259, S=0.00048633401420095323}
